total_nacional_region,comuna_78,especie_9,total_numero_de_upa1011,total_superficie_cultivo_ha
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Ciprés de La Cordillera,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Ciprés de Las Guaitecas,2,44.38
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Coigüe,54,8618.66
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Coigüe de Chiloé,1,413249.78
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Coigüe de Magallanes,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Culén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Espino,1,27.5
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Fuinque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Huala,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Hualo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Huayún,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Huella,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Huingán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Laurel,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Lenga,2,215
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Leña Dura,1,120
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Lingue,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Lingue del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Litre,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Lleuque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Luma,12,428
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Luma de Más Afuera,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Maitén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Mañío de Hojas Cortas,2,97
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Mañío de Hojas Largas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Mañío de Hojas Punzantes,1,210
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Mardoño,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Melí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Molle,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Naranjillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Notro,2,350
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Ñirre,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Olivillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Palma Chilena,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Patagua,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Pelu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Peumo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Picha-Picha,2,22
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Pimiento,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Pitra,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Polizón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Queñoa,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Queñoa de Altura,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Queule,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Radal,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Rarán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Roble,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Roble Blanco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Ruil,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Sándalo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Sauce Amargo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Sauco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Tara,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Tayu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Tepa,98,12370.09
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Tiaca,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Tineo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Trevo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cisnes/Guaitecas,Ulmo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Total,96,33464.413
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Sin clasificar,1,400
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Alerce,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Algarrobo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Algarrobo del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Araucaria,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Arrayán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Avellanillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Avellano,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Belloto del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Belloto del Sur,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Boldo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Canelo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Carbonillo o Carbón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Chañar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Ciprés de La Cordillera,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Ciprés de Las Guaitecas,2,231.48
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Coigüe,25,7536.5
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Coigüe de Chiloé,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Coigüe de Magallanes,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Culén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Espino,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Fuinque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Huala,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Hualo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Huayún,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Huella,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Huingán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Laurel,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Lenga,26,10559.894
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Leña Dura,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Lingue,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Lingue del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Litre,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Lleuque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Luma,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Luma de Más Afuera,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Maitén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Mañío de Hojas Cortas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Mañío de Hojas Largas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Mañío de Hojas Punzantes,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Mardoño,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Melí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Molle,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Naranjillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Notro,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Ñirre,48,14736.539
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Olivillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Palma Chilena,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Patagua,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Pelu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Peumo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Picha-Picha,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Pimiento,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Pitra,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Polizón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Queñoa,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Queñoa de Altura,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Queule,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Radal,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Rarán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Roble,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Roble Blanco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Ruil,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Sándalo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Sauce Amargo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Sauco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Tamarugo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Tara,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Tayu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Tepa,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Tiaca,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Tineo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Trevo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Cochrane,Ulmo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Total,35,447283.074
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Sin clasificar,1,29.5
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Alerce,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Algarrobo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Algarrobo del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Araucaria,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Arrayán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Avellanillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Avellano,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Belloto del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Belloto del Sur,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Boldo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Canelo,1,14
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Carbonillo o Carbón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Chañar,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Ciprés de La Cordillera,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Ciprés de Las Guaitecas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Coigüe,18,5312.284
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Coigüe de Chiloé,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Coigüe de Magallanes,1,368078.94
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Culén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Espino,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Fuinque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Huala,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Hualo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Huayún,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Huella,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Huingán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Laurel,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Lenga,13,73764.95000000001
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Leña Dura,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Lingue,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Lingue del Norte,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Litre,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Lleuque,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Luma,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Luma de Más Afuera,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Maitén,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Mañío de Hojas Cortas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Mañío de Hojas Largas,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Mañío de Hojas Punzantes,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Mardoño,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Melí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Molle,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Naranjillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Notro,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Ñirre,3,83.4
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Olivillo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Palma Chilena,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Patagua,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Pelu,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Peumo,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Picha-Picha,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Pimiento,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Pitra,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Polizón,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Queñoa,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Queñoa de Altura,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Queule,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Quillay,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Radal,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Rarán,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Raulí,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Roble,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Roble Blanco,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Ruil,0,0
Región de Aysén del General Carlos Ibáñez del Campo,Tortel/O'Higgins,Sándalo,0,0
