total_nacional_region,comuna_4_5,especie_6,total_numero_de_upa78,total_superficie_cultivo_ha
Región del Biobío,Quilleco,Acacia,0,0
Región del Biobío,Quilleco,Álamo,1,28.648949618353
Región del Biobío,Quilleco,Aromo,1,8.444302327326
Región del Biobío,Quilleco,Atriplex sp,0,0
Región del Biobío,Quilleco,Eucalipto Blanco (Eucalyptus Globulus),20,1456.018449889814
Región del Biobío,Quilleco,Eucalyptus Nitens,111,5250.239984920821
Región del Biobío,Quilleco,Pino Ponderosa (Pinus Ponderosa),8,166.54536170749
Región del Biobío,Quilleco,Pino Radiata o Insigne (Pinus Radiata),121,24571.99254133416
Región del Biobío,Quilleco,Pino Oregón (Pseudotsuga Menziesii),4,31.515251153996
Región del Biobío,Quilleco,Coigüe,0,0
Región del Biobío,Quilleco,Quillay,0,0
Región del Biobío,Quilleco,Raulí,0,0
Región del Biobío,Quilleco,Tamarugo,0,0
Región del Biobío,Quilleco,Otras Especies Exóticas,7,350.347389112791
Región del Biobío,Quilleco,Otras Coníferas,1,3.070077943651
Región del Biobío,Quilleco,Otras Especies Nativas,3,6.02943795962
Región del Biobío,Quilleco,Especie Nativa y Especie Exótica,0,0
Región del Biobío,San Rosendo,Total,32,4991.27938325498
Región del Biobío,San Rosendo,Sin clasificar,0,0
Región del Biobío,San Rosendo,Acacia,0,0
Región del Biobío,San Rosendo,Álamo,1,4.738688015775
Región del Biobío,San Rosendo,Aromo,1,3.750654512544
Región del Biobío,San Rosendo,Atriplex sp,0,0
Región del Biobío,San Rosendo,Eucalipto Blanco (Eucalyptus Globulus),15,552.852169269151
Región del Biobío,San Rosendo,Eucalyptus Nitens,4,1028.987325894398
Región del Biobío,San Rosendo,Pino Ponderosa (Pinus Ponderosa),1,3.297136762584
Región del Biobío,San Rosendo,Pino Radiata o Insigne (Pinus Radiata),26,3249.321654041275
Región del Biobío,San Rosendo,Pino Oregón (Pseudotsuga Menziesii),2,6.423017084536
Región del Biobío,San Rosendo,Coigüe,0,0
Región del Biobío,San Rosendo,Quillay,0,0
Región del Biobío,San Rosendo,Raulí,0,0
Región del Biobío,San Rosendo,Tamarugo,0,0
Región del Biobío,San Rosendo,Otras Especies Exóticas,1,139.727064863548
Región del Biobío,San Rosendo,Otras Coníferas,1,1.209899852
Región del Biobío,San Rosendo,Otras Especies Nativas,1,0.971772959169
Región del Biobío,San Rosendo,Especie Nativa y Especie Exótica,0,0
Región del Biobío,Santa Bárbara,Total,217,26733.22825729911
Región del Biobío,Santa Bárbara,Sin clasificar,1,38.5301204808
Región del Biobío,Santa Bárbara,Acacia,1,0.081
Región del Biobío,Santa Bárbara,Álamo,3,14.04914646013
Región del Biobío,Santa Bárbara,Aromo,18,164.446054470344
Región del Biobío,Santa Bárbara,Atriplex sp,0,0
Región del Biobío,Santa Bárbara,Eucalipto Blanco (Eucalyptus Globulus),37,2745.46895908756
Región del Biobío,Santa Bárbara,Eucalyptus Nitens,115,8420.246566534293
Región del Biobío,Santa Bárbara,Pino Ponderosa (Pinus Ponderosa),11,97.080781243032
Región del Biobío,Santa Bárbara,Pino Radiata o Insigne (Pinus Radiata),86,14668.10304819504
Región del Biobío,Santa Bárbara,Pino Oregón (Pseudotsuga Menziesii),3,37.124522373466
Región del Biobío,Santa Bárbara,Coigüe,0,0
Región del Biobío,Santa Bárbara,Quillay,2,20.1
Región del Biobío,Santa Bárbara,Raulí,3,2
Región del Biobío,Santa Bárbara,Tamarugo,0,0
Región del Biobío,Santa Bárbara,Otras Especies Exóticas,2,493.699853955186
Región del Biobío,Santa Bárbara,Otras Coníferas,1,2.735262137283
Región del Biobío,Santa Bárbara,Otras Especies Nativas,4,29.562942361979
Región del Biobío,Santa Bárbara,Especie Nativa y Especie Exótica,0,0
Región del Biobío,Tucapel,Total,146,27075.72774601738
Región del Biobío,Tucapel,Sin clasificar,0,0
Región del Biobío,Tucapel,Acacia,0,0
Región del Biobío,Tucapel,Álamo,3,17.359058183318
Región del Biobío,Tucapel,Aromo,1,7.702712728308001
Región del Biobío,Tucapel,Atriplex sp,0,0
Región del Biobío,Tucapel,Eucalipto Blanco (Eucalyptus Globulus),19,1186.032952784592
Región del Biobío,Tucapel,Eucalyptus Nitens,53,3495.32259250974
Región del Biobío,Tucapel,Pino Ponderosa (Pinus Ponderosa),2,21.328373477324
Región del Biobío,Tucapel,Pino Radiata o Insigne (Pinus Radiata),94,21995.80939048237
Región del Biobío,Tucapel,Pino Oregón (Pseudotsuga Menziesii),2,1.58761449808
Región del Biobío,Tucapel,Coigüe,0,0
Región del Biobío,Tucapel,Quillay,0,0
Región del Biobío,Tucapel,Raulí,0,0
Región del Biobío,Tucapel,Tamarugo,0,0
Región del Biobío,Tucapel,Otras Especies Exóticas,4,345.525426326231
Región del Biobío,Tucapel,Otras Coníferas,1,3.702904551894
Región del Biobío,Tucapel,Otras Especies Nativas,1,1.356720475524
Región del Biobío,Tucapel,Especie Nativa y Especie Exótica,0,0
Región del Biobío,Yumbel,Total,309,17247.3007836808
Región del Biobío,Yumbel,Sin clasificar,4,5.76
Región del Biobío,Yumbel,Acacia,2,1.32
Región del Biobío,Yumbel,Álamo,3,13.526081304958
Región del Biobío,Yumbel,Aromo,36,99.740364436056
Región del Biobío,Yumbel,Atriplex sp,0,0
Región del Biobío,Yumbel,Eucalipto Blanco (Eucalyptus Globulus),107,1876.402794211942
Región del Biobío,Yumbel,Eucalyptus Nitens,25,2266.2630657154
Región del Biobío,Yumbel,Pino Ponderosa (Pinus Ponderosa),8,59.324535232904
Región del Biobío,Yumbel,Pino Radiata o Insigne (Pinus Radiata),199,12442.19862565616
Región del Biobío,Yumbel,Pino Oregón (Pseudotsuga Menziesii),3,3.375766115182
Región del Biobío,Yumbel,Coigüe,0,0
Región del Biobío,Yumbel,Quillay,2,1
Región del Biobío,Yumbel,Raulí,0,0
Región del Biobío,Yumbel,Tamarugo,0,0
Región del Biobío,Yumbel,Otras Especies Exóticas,22,468.7030838855401
Región del Biobío,Yumbel,Otras Coníferas,3,4.261739546681
Región del Biobío,Yumbel,Otras Especies Nativas,2,4.424727575977
Región del Biobío,Yumbel,Especie Nativa y Especie Exótica,1,1
Región del Biobío,Alto Biobío,Total,15,10168.947
Región del Biobío,Alto Biobío,Sin clasificar,2,5
Región del Biobío,Alto Biobío,Acacia,0,0
Región del Biobío,Alto Biobío,Álamo,0,0
Región del Biobío,Alto Biobío,Aromo,0,0
Región del Biobío,Alto Biobío,Atriplex sp,0,0
Región del Biobío,Alto Biobío,Eucalipto Blanco (Eucalyptus Globulus),6,9.997
Región del Biobío,Alto Biobío,Eucalyptus Nitens,4,10.95
Región del Biobío,Alto Biobío,Pino Ponderosa (Pinus Ponderosa),1,15
Región del Biobío,Alto Biobío,Pino Radiata o Insigne (Pinus Radiata),3,10127
Región del Biobío,Alto Biobío,Pino Oregón (Pseudotsuga Menziesii),1,1
Región del Biobío,Alto Biobío,Coigüe,0,0
Región del Biobío,Alto Biobío,Quillay,0,0
Región del Biobío,Alto Biobío,Raulí,0,0
Región del Biobío,Alto Biobío,Tamarugo,0,0
Región del Biobío,Alto Biobío,Otras Especies Exóticas,0,0
Región del Biobío,Alto Biobío,Otras Coníferas,0,0
Región del Biobío,Alto Biobío,Otras Especies Nativas,0,0
Región del Biobío,Alto Biobío,Especie Nativa y Especie Exótica,0,0
Región de La Araucanía,Total Región,Total,13760,436072.0959619504
Región de La Araucanía,Total Región,Sin clasificar,136,1034.215
Región de La Araucanía,Total Región,Acacia,8,2.29
Región de La Araucanía,Total Región,Álamo,42,437.060999989368
Región de La Araucanía,Total Región,Aromo,317,955.934999994554
Región de La Araucanía,Total Región,Atriplex sp,0,0
Región de La Araucanía,Total Región,Eucalipto Blanco (Eucalyptus Globulus),8153,106379.3669936421
Región de La Araucanía,Total Región,Eucalyptus Nitens,1206,64870.38699345208
Región de La Araucanía,Total Región,Pino Ponderosa (Pinus Ponderosa),511,3013.69499998536
Región de La Araucanía,Total Región,Pino Radiata o Insigne (Pinus Radiata),3246,235283.8089755795
Región de La Araucanía,Total Región,Pino Oregón (Pseudotsuga Menziesii),475,6616.47899999246
Región de La Araucanía,Total Región,Coigüe,51,674.162
Región de La Araucanía,Total Región,Quillay,1,0.5
Región de La Araucanía,Total Región,Raulí,33,48.095
Región de La Araucanía,Total Región,Tamarugo,0,0
Región de La Araucanía,Total Región,Otras Especies Exóticas,1550,14548.59499931959
Región de La Araucanía,Total Región,Otras Coníferas,16,128.439999997694
Región de La Araucanía,Total Región,Otras Especies Nativas,290,1497.252999997724
Región de La Araucanía,Total Región,Especie Nativa y Especie Exótica,291,581.813
Región de La Araucanía,Temuco,Total,978,9365.067482095088
Región de La Araucanía,Temuco,Sin clasificar,2,3.1
Región de La Araucanía,Temuco,Acacia,0,0
Región de La Araucanía,Temuco,Álamo,5,12.1136334812
Región de La Araucanía,Temuco,Aromo,23,25.195381375068
Región de La Araucanía,Temuco,Atriplex sp,0,0
Región de La Araucanía,Temuco,Eucalipto Blanco (Eucalyptus Globulus),591,1748.846909570152
Región de La Araucanía,Temuco,Eucalyptus Nitens,74,1187.556231282044
Región de La Araucanía,Temuco,Pino Ponderosa (Pinus Ponderosa),13,31.64518978152
Región de La Araucanía,Temuco,Pino Radiata o Insigne (Pinus Radiata),183,5591.650949611306
Región de La Araucanía,Temuco,Pino Oregón (Pseudotsuga Menziesii),15,47.807376147332
Región de La Araucanía,Temuco,Coigüe,0,0
Región de La Araucanía,Temuco,Quillay,0,0
Región de La Araucanía,Temuco,Raulí,0,0
Región de La Araucanía,Temuco,Tamarugo,0,0
Región de La Araucanía,Temuco,Otras Especies Exóticas,146,465.252640631798
Región de La Araucanía,Temuco,Otras Coníferas,0,0
Región de La Araucanía,Temuco,Otras Especies Nativas,23,164.914170214668
Región de La Araucanía,Temuco,Especie Nativa y Especie Exótica,70,86.985
Región de La Araucanía,Carahue,Total,1299,35003.5931864239
Región de La Araucanía,Carahue,Sin clasificar,15,27.25
Región de La Araucanía,Carahue,Acacia,0,0
Región de La Araucanía,Carahue,Álamo,2,5.550755627924001
Región de La Araucanía,Carahue,Aromo,6,7.04190529764
Región de La Araucanía,Carahue,Atriplex sp,0,0
Región de La Araucanía,Carahue,Eucalipto Blanco (Eucalyptus Globulus),896,6929.293731391064
Región de La Araucanía,Carahue,Eucalyptus Nitens,180,4613.402605189419
Región de La Araucanía,Carahue,Pino Ponderosa (Pinus Ponderosa),76,312.55874752288
Región de La Araucanía,Carahue,Pino Radiata o Insigne (Pinus Radiata),315,20575.21843093763
Región de La Araucanía,Carahue,Pino Oregón (Pseudotsuga Menziesii),11,1232.113084363545
Región de La Araucanía,Carahue,Coigüe,2,20.16
Región de La Araucanía,Carahue,Quillay,0,0
Región de La Araucanía,Carahue,Raulí,0,0
Región de La Araucanía,Carahue,Tamarugo,0,0
Región de La Araucanía,Carahue,Otras Especies Exóticas,124,1079.022757012824
Región de La Araucanía,Carahue,Otras Coníferas,1,0.690505873186
Región de La Araucanía,Carahue,Otras Especies Nativas,29,121.990663207792
Región de La Araucanía,Carahue,Especie Nativa y Especie Exótica,10,79.3
Región de La Araucanía,Cunco,Total,405,15438.53569624991
Región de La Araucanía,Cunco,Sin clasificar,4,3.9
Región de La Araucanía,Cunco,Acacia,1,0.25
Región de La Araucanía,Cunco,Álamo,3,7.682234002364
Región de La Araucanía,Cunco,Aromo,3,3.44564954174
Región de La Araucanía,Cunco,Atriplex sp,0,0
Región de La Araucanía,Cunco,Eucalipto Blanco (Eucalyptus Globulus),83,1791.172371354674
Región de La Araucanía,Cunco,Eucalyptus Nitens,79,3479.720040986443
Región de La Araucanía,Cunco,Pino Ponderosa (Pinus Ponderosa),18,65.16572404868
Región de La Araucanía,Cunco,Pino Radiata o Insigne (Pinus Radiata),240,9532.203312836515
Región de La Araucanía,Cunco,Pino Oregón (Pseudotsuga Menziesii),40,336.239273068045
Región de La Araucanía,Cunco,Coigüe,2,0.21
Región de La Araucanía,Cunco,Quillay,0,0
Región de La Araucanía,Cunco,Raulí,4,9.354
Región de La Araucanía,Cunco,Tamarugo,0,0
Región de La Araucanía,Cunco,Otras Especies Exóticas,30,191.33980365559
Región de La Araucanía,Cunco,Otras Coníferas,2,1.049779042846
Región de La Araucanía,Cunco,Otras Especies Nativas,10,16.793507713012
Región de La Araucanía,Cunco,Especie Nativa y Especie Exótica,1,0.01
Región de La Araucanía,Curarrehue,Total,79,315.505
Región de La Araucanía,Curarrehue,Sin clasificar,1,0.58
Región de La Araucanía,Curarrehue,Acacia,0,0
Región de La Araucanía,Curarrehue,Álamo,1,0.5
Región de La Araucanía,Curarrehue,Aromo,0,0
Región de La Araucanía,Curarrehue,Atriplex sp,0,0
Región de La Araucanía,Curarrehue,Eucalipto Blanco (Eucalyptus Globulus),8,77.1
Región de La Araucanía,Curarrehue,Eucalyptus Nitens,3,114
Región de La Araucanía,Curarrehue,Pino Ponderosa (Pinus Ponderosa),1,2
Región de La Araucanía,Curarrehue,Pino Radiata o Insigne (Pinus Radiata),16,21.8
Región de La Araucanía,Curarrehue,Pino Oregón (Pseudotsuga Menziesii),40,74.025
Región de La Araucanía,Curarrehue,Coigüe,3,5.1
Región de La Araucanía,Curarrehue,Quillay,0,0
Región de La Araucanía,Curarrehue,Raulí,4,4.5
Región de La Araucanía,Curarrehue,Tamarugo,0,0
Región de La Araucanía,Curarrehue,Otras Especies Exóticas,6,14.8
Región de La Araucanía,Curarrehue,Otras Coníferas,0,0
Región de La Araucanía,Curarrehue,Otras Especies Nativas,1,0.5
Región de La Araucanía,Curarrehue,Especie Nativa y Especie Exótica,1,0.6
Región de La Araucanía,Freire,Total,413,2821.90240234641
Región de La Araucanía,Freire,Sin clasificar,0,0
Región de La Araucanía,Freire,Acacia,1,0.1
Región de La Araucanía,Freire,Álamo,6,7.296323776916
Región de La Araucanía,Freire,Aromo,25,52.243615969827
Región de La Araucanía,Freire,Atriplex sp,0,0
Región de La Araucanía,Freire,Eucalipto Blanco (Eucalyptus Globulus),200,464.739872130003
Región de La Araucanía,Freire,Eucalyptus Nitens,11,408.814724968137
Región de La Araucanía,Freire,Pino Ponderosa (Pinus Ponderosa),4,14.04039784444
Región de La Araucanía,Freire,Pino Radiata o Insigne (Pinus Radiata),153,1646.793315717181
Región de La Araucanía,Freire,Pino Oregón (Pseudotsuga Menziesii),34,116.032133049901
Región de La Araucanía,Freire,Coigüe,3,2.524959070789
Región de La Araucanía,Freire,Quillay,0,0
Región de La Araucanía,Freire,Raulí,2,1.08985619469
Región de La Araucanía,Freire,Tamarugo,0,0
Región de La Araucanía,Freire,Otras Especies Exóticas,37,60.142348603974
Región de La Araucanía,Freire,Otras Coníferas,0,0
Región de La Araucanía,Freire,Otras Especies Nativas,14,16.834855020552
Región de La Araucanía,Freire,Especie Nativa y Especie Exótica,3,31.25
Región de La Araucanía,Galvarino,Total,998,18961.12047903132
Región de La Araucanía,Galvarino,Sin clasificar,7,24.1
Región de La Araucanía,Galvarino,Acacia,0,0
Región de La Araucanía,Galvarino,Álamo,3,1.281423028
Región de La Araucanía,Galvarino,Aromo,43,60.478728463748
Región de La Araucanía,Galvarino,Atriplex sp,0,0
Región de La Araucanía,Galvarino,Eucalipto Blanco (Eucalyptus Globulus),709,8108.39335817532
Región de La Araucanía,Galvarino,Eucalyptus Nitens,43,698.6871884992221
Región de La Araucanía,Galvarino,Pino Ponderosa (Pinus Ponderosa),49,560.69692118216
Región de La Araucanía,Galvarino,Pino Radiata o Insigne (Pinus Radiata),277,7105.165671541008
Región de La Araucanía,Galvarino,Pino Oregón (Pseudotsuga Menziesii),8,30.843853645006
Región de La Araucanía,Galvarino,Coigüe,3,23.620689655
Región de La Araucanía,Galvarino,Quillay,0,0
Región de La Araucanía,Galvarino,Raulí,1,0.25
Región de La Araucanía,Galvarino,Tamarugo,0,0
Región de La Araucanía,Galvarino,Otras Especies Exóticas,112,2308.874349149538
Región de La Araucanía,Galvarino,Otras Coníferas,3,0.767891825472
Región de La Araucanía,Galvarino,Otras Especies Nativas,12,36.060403866844
Región de La Araucanía,Galvarino,Especie Nativa y Especie Exótica,4,1.9
Región de La Araucanía,Gorbea,Total,315,12800.46463907796
Región de La Araucanía,Gorbea,Sin clasificar,6,36.6
Región de La Araucanía,Gorbea,Acacia,0,0
Región de La Araucanía,Gorbea,Álamo,1,1.674046652064
Región de La Araucanía,Gorbea,Aromo,10,63.322896126634
Región de La Araucanía,Gorbea,Atriplex sp,0,0
Región de La Araucanía,Gorbea,Eucalipto Blanco (Eucalyptus Globulus),239,4193.94307792979
Región de La Araucanía,Gorbea,Eucalyptus Nitens,22,1863.81431540867
Región de La Araucanía,Gorbea,Pino Ponderosa (Pinus Ponderosa),8,138.13793730684
Región de La Araucanía,Gorbea,Pino Radiata o Insigne (Pinus Radiata),52,5932.19941260426
Región de La Araucanía,Gorbea,Pino Oregón (Pseudotsuga Menziesii),12,82.370498891661
Región de La Araucanía,Gorbea,Coigüe,0,0
Región de La Araucanía,Gorbea,Quillay,0,0
Región de La Araucanía,Gorbea,Raulí,0,0
Región de La Araucanía,Gorbea,Tamarugo,0,0
Región de La Araucanía,Gorbea,Otras Especies Exóticas,21,485.177063290543
Región de La Araucanía,Gorbea,Otras Coníferas,1,0.500790777996
Región de La Araucanía,Gorbea,Otras Especies Nativas,3,2.724600089506
Región de La Araucanía,Gorbea,Especie Nativa y Especie Exótica,0,0
Región de La Araucanía,Lautaro,Total,746,14939.33949289795
Región de La Araucanía,Lautaro,Sin clasificar,8,14.15
Región de La Araucanía,Lautaro,Acacia,3,0.84
Región de La Araucanía,Lautaro,Álamo,5,2.6241345868
Región de La Araucanía,Lautaro,Aromo,9,31.596062757452
Región de La Araucanía,Lautaro,Atriplex sp,0,0
Región de La Araucanía,Lautaro,Eucalipto Blanco (Eucalyptus Globulus),267,3489.532646560678
Región de La Araucanía,Lautaro,Eucalyptus Nitens,66,3443.928927872506
Región de La Araucanía,Lautaro,Pino Ponderosa (Pinus Ponderosa),32,89.79434885128
Región de La Araucanía,Lautaro,Pino Radiata o Insigne (Pinus Radiata),179,6911.472995398139
Región de La Araucanía,Lautaro,Pino Oregón (Pseudotsuga Menziesii),17,150.917169238098
Región de La Araucanía,Lautaro,Coigüe,3,42.008
Región de La Araucanía,Lautaro,Quillay,0,0
Región de La Araucanía,Lautaro,Raulí,0,0
Región de La Araucanía,Lautaro,Tamarugo,0,0
Región de La Araucanía,Lautaro,Otras Especies Exóticas,161,693.236808785422
Región de La Araucanía,Lautaro,Otras Coníferas,1,0.2
Región de La Araucanía,Lautaro,Otras Especies Nativas,25,38.379684561852
Región de La Araucanía,Lautaro,Especie Nativa y Especie Exótica,67,30.65871428572
Región de La Araucanía,Loncoche,Total,457,18930.52982829514
Región de La Araucanía,Loncoche,Sin clasificar,5,11.74
Región de La Araucanía,Loncoche,Acacia,0,0
Región de La Araucanía,Loncoche,Álamo,1,3.077868960452
Región de La Araucanía,Loncoche,Aromo,10,32.503686351428
Región de La Araucanía,Loncoche,Atriplex sp,0,0
Región de La Araucanía,Loncoche,Eucalipto Blanco (Eucalyptus Globulus),298,3641.974032821114
Región de La Araucanía,Loncoche,Eucalyptus Nitens,45,4246.077564712111
Región de La Araucanía,Loncoche,Pino Ponderosa (Pinus Ponderosa),5,5.20388057736
Región de La Araucanía,Loncoche,Pino Radiata o Insigne (Pinus Radiata),130,9776.03410004392
Región de La Araucanía,Loncoche,Pino Oregón (Pseudotsuga Menziesii),39,476.228832262527
Región de La Araucanía,Loncoche,Coigüe,2,2.5
Región de La Araucanía,Loncoche,Quillay,0,0
Región de La Araucanía,Loncoche,Raulí,1,2
Región de La Araucanía,Loncoche,Tamarugo,0,0
Región de La Araucanía,Loncoche,Otras Especies Exóticas,25,411.175491355924
