total_nacional_region,comuna_6_7,tipo_de_cultivo,especie,numero_de_upa_8910,superficie_total_cultivo_ha,riego__superficie_ha,secano_superficie_ha,sin_clasificar_11_superficie_ha
Región del Maule,Linares,Forrajeras,Festuca,3,7,5,2,0
Región del Maule,Linares,Forrajeras,Haba Forrajera,0,0,0,0,0
Región del Maule,Linares,Forrajeras,Lotera o Alfalfa Chilota,0,0,0,0,0
Región del Maule,Linares,Forrajeras,Maíz Para Silo,8,84.5,84.5,0,0
Región del Maule,Linares,Forrajeras,Mezcla de Forrajeras,2,15,15,0,0
Región del Maule,Linares,Forrajeras,Mijo,0,0,0,0,0
Región del Maule,Linares,Forrajeras,Nabo (incluye silo),0,0,0,0,0
Región del Maule,Linares,Forrajeras,Pasto Canario,0,0,0,0,0
Región del Maule,Linares,Forrajeras,Pasto Miel,0,0,0,0,0
Región del Maule,Linares,Forrajeras,Pasto Ovillo,1,3,3,0,0
Región del Maule,Linares,Forrajeras,Sorgo,0,0,0,0,0
Región del Maule,Linares,Forrajeras,Raps Forrajero,0,0,0,0,0
Región del Maule,Linares,Forrajeras,Topinambur,0,0,0,0,0
Región del Maule,Linares,Forrajeras,Trébol Alejandrino,0,0,0,0,0
Región del Maule,Linares,Forrajeras,Trébol Balansa,0,0,0,0,0
Región del Maule,Linares,Forrajeras,Trébol Blanco,7,6.021881838,4.521881838,1.5,0
Región del Maule,Linares,Forrajeras,Trébol Encarnado,5,78,78,0,0
Región del Maule,Linares,Forrajeras,Trébol Ladino,1,15,15,0,0
Región del Maule,Linares,Forrajeras,Trébol Rosado,58,152.98435448566,152.78435448566,0.2,0
Región del Maule,Linares,Forrajeras,Trébol Subterráneo,1,3,3,0,0
Región del Maule,Linares,Forrajeras,Vicia,0,0,0,0,0
Región del Maule,Linares,Forrajeras,Otras Forrajeras Anuales,3,13,13,0,0
Región del Maule,Linares,Forrajeras,Otras Forrajeras Permanentes,17,160.67,160.67,0,0
Región del Maule,Linares,Cultivos Industriales,Total,10,145.0262195117,144.0262195117,0,1
Región del Maule,Linares,Cultivos Industriales,Sin Clasificar,1,1,0,0,1
Región del Maule,Linares,Cultivos Industriales,Achicoria,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Alforfón (Trigo Sarraceno),0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Algodón,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Colza,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Curaguilla,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Estevia (o Stevia),0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Hinojo,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Jojoba,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Linaza,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Lupino Dulce,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Lupino Amargo,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Maní,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Maravilla,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Mimbre,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Mostaza,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Raps (Canola),1,4.3749999993,4.3749999993,0,0
Región del Maule,Linares,Cultivos Industriales,Remolacha,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Soya,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Tabaco,4,9.1341463415,9.1341463415,0,0
Región del Maule,Linares,Cultivos Industriales,Tomate,5,130.5170731709,130.5170731709,0,0
Región del Maule,Linares,Cultivos Industriales,Topinambur,0,0,0,0,0
Región del Maule,Linares,Cultivos Industriales,Otros Industriales,0,0,0,0,0
Región del Maule,Linares,Leguminosas y Tubérculos,Total,81,227.656450446,227.156450446,0,0.5
Región del Maule,Linares,Leguminosas y Tubérculos,Sin Clasificar,1,0.5,0,0,0.5
Región del Maule,Linares,Leguminosas y Tubérculos,Arveja (Grano Seco),0,0,0,0,0
Región del Maule,Linares,Leguminosas y Tubérculos,Chícharo,0,0,0,0,0
Región del Maule,Linares,Leguminosas y Tubérculos,Garbanzo,0,0,0,0,0
Región del Maule,Linares,Leguminosas y Tubérculos,Lenteja,0,0,0,0,0
Región del Maule,Linares,Leguminosas y Tubérculos,Poroto (Grano Seco),61,177.271275008,177.271275008,0,0
Región del Maule,Linares,Leguminosas y Tubérculos,Otras Leguminosas,1,3,3,0,0
Región del Maule,Linares,Leguminosas y Tubérculos,Mandioca (Yuca),0,0,0,0,0
Región del Maule,Linares,Leguminosas y Tubérculos,Oca,0,0,0,0,0
Región del Maule,Linares,Leguminosas y Tubérculos,Papa,30,46.385175438,46.385175438,0,0
Región del Maule,Linares,Leguminosas y Tubérculos,Papa Nativa,1,0.1,0.1,0,0
Región del Maule,Linares,Leguminosas y Tubérculos,Topinambur,0,0,0,0,0
Región del Maule,Linares,Leguminosas y Tubérculos,Otras Raíces y Tubérculos,1,0.4,0.4,0,0
Región del Maule,Linares,Vides para vinificación y uvas pisqueras,Total,25,240.15,234.15,6,0
Región del Maule,Linares,Vides para vinificación y uvas pisqueras,Sin Clasificar,0,0,0,0,0
Región del Maule,Linares,Vides para vinificación y uvas pisqueras,Tintas,25,213.55,207.55,6,0
Región del Maule,Linares,Vides para vinificación y uvas pisqueras,Blancas,5,26.6,26.6,0,0
Región del Maule,Linares,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región del Maule,Colbún,Cereales,Total,149,1557.1414718599,1521.8114718599,34.5,0.83
Región del Maule,Colbún,Cereales,Sin Clasificar,2,0.83,0,0,0.83
Región del Maule,Colbún,Cereales,Amaranto,0,0,0,0,0
Región del Maule,Colbún,Cereales,Arroz,3,167,167,0,0
Región del Maule,Colbún,Cereales,Avena (Grano Seco),15,89.610516605,84.610516605,5,0
Región del Maule,Colbún,Cereales,Cebada Cervecera,2,2.754612546,2.754612546,0,0
Región del Maule,Colbún,Cereales,Centeno,0,0,0,0,0
Región del Maule,Colbún,Cereales,Chía,0,0,0,0,0
Región del Maule,Colbún,Cereales,Maíz,107,754.7242589748,754.7242589748,0,0
Región del Maule,Colbún,Cereales,Mijo,0,0,0,0,0
Región del Maule,Colbún,Cereales,Quinoa,0,0,0,0,0
Región del Maule,Colbún,Cereales,Sorgo,0,0,0,0,0
Región del Maule,Colbún,Cereales,Trigo Blanco,36,268.6062499995,249.1062499995,19.5,0
Región del Maule,Colbún,Cereales,Trigo Candeal,27,242.2158337346,242.2158337346,0,0
Región del Maule,Colbún,Cereales,Triticale,0,0,0,0,0
Región del Maule,Colbún,Cereales,Otros Cereales,5,31.4,21.4,10,0
Región del Maule,Colbún,Forrajeras,Total,120,668.7520272135,653.0520272135,11.7,4
Región del Maule,Colbún,Forrajeras,Sin Clasificar,4,4,0,0,4
Región del Maule,Colbún,Forrajeras,Alfalfa,49,261.3023962175,260.3023962175,1,0
Región del Maule,Colbún,Forrajeras,Arveja Forrajera,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Arvejilla,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Avena (Forrajera) Sola,15,32.7,32.7,0,0
Región del Maule,Colbún,Forrajeras,Avena Asociada,8,26.01900369,17.81900369,8.2,0
Región del Maule,Colbún,Forrajeras,Ballica Anual,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Ballica Bianual,5,7.9,7.9,0,0
Región del Maule,Colbún,Forrajeras,Ballica Perenne o Persistente,7,40.65,40.65,0,0
Región del Maule,Colbún,Forrajeras,Betarraga Forrajera,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Cebada Forrajera (incluye silo),0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Centeno Forrajero,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Col,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Falaris,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Festuca,1,14,14,0,0
Región del Maule,Colbún,Forrajeras,Haba Forrajera,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Lotera o Alfalfa Chilota,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Maíz Para Silo,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Mezcla de Forrajeras,5,105.5,105.5,0,0
Región del Maule,Colbún,Forrajeras,Mijo,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Nabo (incluye silo),0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Pasto Canario,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Pasto Miel,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Pasto Ovillo,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Sorgo,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Raps Forrajero,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Topinambur,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Trébol Alejandrino,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Trébol Balansa,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Trébol Blanco,10,30.35,27.85,2.5,0
Región del Maule,Colbún,Forrajeras,Trébol Encarnado,1,9,9,0,0
Región del Maule,Colbún,Forrajeras,Trébol Ladino,3,4.6,4.6,0,0
Región del Maule,Colbún,Forrajeras,Trébol Rosado,33,119.030627306,119.030627306,0,0
Región del Maule,Colbún,Forrajeras,Trébol Subterráneo,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Vicia,0,0,0,0,0
Región del Maule,Colbún,Forrajeras,Otras Forrajeras Anuales,3,13.7,13.7,0,0
Región del Maule,Colbún,Forrajeras,Otras Forrajeras Permanentes,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Total,8,159.6187499993,159.6187499993,0,0
Región del Maule,Colbún,Cultivos Industriales,Sin Clasificar,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Achicoria,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Alforfón (Trigo Sarraceno),0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Algodón,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Colza,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Curaguilla,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Estevia (o Stevia),0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Hinojo,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Jojoba,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Linaza,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Lupino Dulce,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Lupino Amargo,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Maní,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Maravilla,3,10,10,0,0
Región del Maule,Colbún,Cultivos Industriales,Mimbre,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Mostaza,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Raps (Canola),1,3.7187499993,3.7187499993,0,0
Región del Maule,Colbún,Cultivos Industriales,Remolacha,1,7.5,7.5,0,0
Región del Maule,Colbún,Cultivos Industriales,Soya,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Tabaco,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Tomate,5,138.4,138.4,0,0
Región del Maule,Colbún,Cultivos Industriales,Topinambur,0,0,0,0,0
Región del Maule,Colbún,Cultivos Industriales,Otros Industriales,0,0,0,0,0
Región del Maule,Colbún,Leguminosas y Tubérculos,Total,62,170.7762802204,157.8762802204,5.3,7.6
Región del Maule,Colbún,Leguminosas y Tubérculos,Sin Clasificar,2,7.6,0,0,7.6
Región del Maule,Colbún,Leguminosas y Tubérculos,Arveja (Grano Seco),2,8.462,8.462,0,0
Región del Maule,Colbún,Leguminosas y Tubérculos,Chícharo,1,0.15,0,0.15,0
Región del Maule,Colbún,Leguminosas y Tubérculos,Garbanzo,0,0,0,0,0
Región del Maule,Colbún,Leguminosas y Tubérculos,Lenteja,0,0,0,0,0
Región del Maule,Colbún,Leguminosas y Tubérculos,Poroto (Grano Seco),34,77.6462802204,77.6462802204,0,0
Región del Maule,Colbún,Leguminosas y Tubérculos,Otras Leguminosas,4,10.013,5.013,5,0
Región del Maule,Colbún,Leguminosas y Tubérculos,Mandioca (Yuca),0,0,0,0,0
Región del Maule,Colbún,Leguminosas y Tubérculos,Oca,0,0,0,0,0
Región del Maule,Colbún,Leguminosas y Tubérculos,Papa,26,24.905,24.755,0.15,0
Región del Maule,Colbún,Leguminosas y Tubérculos,Papa Nativa,1,1,1,0,0
Región del Maule,Colbún,Leguminosas y Tubérculos,Topinambur,0,0,0,0,0
Región del Maule,Colbún,Leguminosas y Tubérculos,Otras Raíces y Tubérculos,4,41,41,0,0
Región del Maule,Colbún,Vides para vinificación y uvas pisqueras,Total,4,36.95,34.7,1.5,0.75
Región del Maule,Colbún,Vides para vinificación y uvas pisqueras,Sin Clasificar,1,0.75,0,0,0.75
Región del Maule,Colbún,Vides para vinificación y uvas pisqueras,Tintas,2,12.8,11.3,1.5,0
Región del Maule,Colbún,Vides para vinificación y uvas pisqueras,Blancas,3,23.4,23.4,0,0
Región del Maule,Colbún,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región del Maule,Longaví,Cereales,Total,788,7392.914376144,6912.0123708898,463.7850052542,17.117
Región del Maule,Longaví,Cereales,Sin Clasificar,11,17.117,0,0,17.117
Región del Maule,Longaví,Cereales,Amaranto,0,0,0,0,0
Región del Maule,Longaví,Cereales,Arroz,141,2553.18907317838,2553.18907317838,0,0
Región del Maule,Longaví,Cereales,Avena (Grano Seco),92,227.4150052542,132.58,94.8350052542,0
Región del Maule,Longaví,Cereales,Cebada Cervecera,11,111.6706957238,111.1706957238,0.5,0
Región del Maule,Longaví,Cereales,Centeno,0,0,0,0,0
Región del Maule,Longaví,Cereales,Chía,0,0,0,0,0
Región del Maule,Longaví,Cereales,Maíz,388,1822.22121611352,1821.71121611352,0.51,0
Región del Maule,Longaví,Cereales,Mijo,3,38.00000000000001,38.00000000000001,0,0
Región del Maule,Longaví,Cereales,Quinoa,0,0,0,0,0
Región del Maule,Longaví,Cereales,Sorgo,0,0,0,0,0
Región del Maule,Longaví,Cereales,Trigo Blanco,396,2316.4444627951,1960.6044627951,355.84,0
Región del Maule,Longaví,Cereales,Trigo Candeal,46,209.506923079,209.506923079,0,0
Región del Maule,Longaví,Cereales,Triticale,0,0,0,0,0
Región del Maule,Longaví,Cereales,Otros Cereales,37,97.35,85.25,12.1,0
Región del Maule,Longaví,Forrajeras,Total,237,1217.58876367634,1128.18876367634,88.1,1.3
Región del Maule,Longaví,Forrajeras,Sin Clasificar,2,1.3,0,0,1.3
Región del Maule,Longaví,Forrajeras,Alfalfa,102,425.325,425.325,0,0
Región del Maule,Longaví,Forrajeras,Arveja Forrajera,5,9.45,9.45,0,0
Región del Maule,Longaví,Forrajeras,Arvejilla,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Avena (Forrajera) Sola,50,182.25,107.15,75.1,0
Región del Maule,Longaví,Forrajeras,Avena Asociada,10,32.75,32.75,0,0
Región del Maule,Longaví,Forrajeras,Ballica Anual,3,4.7,4.7,0,0
Región del Maule,Longaví,Forrajeras,Ballica Bianual,1,7.5,7.5,0,0
Región del Maule,Longaví,Forrajeras,Ballica Perenne o Persistente,2,78.1,78.1,0,0
Región del Maule,Longaví,Forrajeras,Betarraga Forrajera,1,1,1,0,0
Región del Maule,Longaví,Forrajeras,Cebada Forrajera (incluye silo),3,20,20,0,0
Región del Maule,Longaví,Forrajeras,Centeno Forrajero,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Col,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Falaris,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Festuca,1,5,5,0,0
Región del Maule,Longaví,Forrajeras,Haba Forrajera,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Lotera o Alfalfa Chilota,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Maíz Para Silo,3,18.5,18.5,0,0
Región del Maule,Longaví,Forrajeras,Mezcla de Forrajeras,3,41.5,29.5,12,0
Región del Maule,Longaví,Forrajeras,Mijo,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Nabo (incluye silo),0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Pasto Canario,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Pasto Miel,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Pasto Ovillo,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Sorgo,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Raps Forrajero,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Topinambur,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Trébol Alejandrino,1,6,6,0,0
Región del Maule,Longaví,Forrajeras,Trébol Balansa,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Trébol Blanco,15,94.198118162,93.198118162,1,0
Región del Maule,Longaví,Forrajeras,Trébol Encarnado,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Trébol Ladino,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Trébol Rosado,82,288.01564551434,288.01564551434,0,0
Región del Maule,Longaví,Forrajeras,Trébol Subterráneo,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Vicia,0,0,0,0,0
Región del Maule,Longaví,Forrajeras,Otras Forrajeras Anuales,1,2,2,0,0
Región del Maule,Longaví,Forrajeras,Otras Forrajeras Permanentes,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Total,62,350.80625,349.30625,0,1.5
Región del Maule,Longaví,Cultivos Industriales,Sin Clasificar,1,1.5,0,0,1.5
Región del Maule,Longaví,Cultivos Industriales,Achicoria,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Alforfón (Trigo Sarraceno),0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Algodón,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Colza,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Curaguilla,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Estevia (o Stevia),0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Hinojo,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Jojoba,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Linaza,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Lupino Dulce,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Lupino Amargo,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Maní,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Maravilla,15,29.85,29.85,0,0
Región del Maule,Longaví,Cultivos Industriales,Mimbre,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Mostaza,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Raps (Canola),3,11.15625,11.15625,0,0
Región del Maule,Longaví,Cultivos Industriales,Remolacha,17,157.05,157.05,0,0
Región del Maule,Longaví,Cultivos Industriales,Soya,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Tabaco,26,41.25,41.25,0,0
Región del Maule,Longaví,Cultivos Industriales,Tomate,3,110,110,0,0
Región del Maule,Longaví,Cultivos Industriales,Topinambur,0,0,0,0,0
Región del Maule,Longaví,Cultivos Industriales,Otros Industriales,0,0,0,0,0
Región del Maule,Longaví,Leguminosas y Tubérculos,Total,175,395.9119615392,389.2519615392,3.65,3.01
Región del Maule,Longaví,Leguminosas y Tubérculos,Sin Clasificar,2,3.01,0,0,3.01
Región del Maule,Longaví,Leguminosas y Tubérculos,Arveja (Grano Seco),0,0,0,0,0
Región del Maule,Longaví,Leguminosas y Tubérculos,Chícharo,0,0,0,0,0
Región del Maule,Longaví,Leguminosas y Tubérculos,Garbanzo,0,0,0,0,0
Región del Maule,Longaví,Leguminosas y Tubérculos,Lenteja,0,0,0,0,0
Región del Maule,Longaví,Leguminosas y Tubérculos,Poroto (Grano Seco),151,294.9529615392,294.7029615392,0.25,0
Región del Maule,Longaví,Leguminosas y Tubérculos,Otras Leguminosas,1,0.4,0,0.4,0
Región del Maule,Longaví,Leguminosas y Tubérculos,Mandioca (Yuca),0,0,0,0,0
Región del Maule,Longaví,Leguminosas y Tubérculos,Oca,0,0,0,0,0
Región del Maule,Longaví,Leguminosas y Tubérculos,Papa,39,65.049,62.049,3,0
Región del Maule,Longaví,Leguminosas y Tubérculos,Papa Nativa,0,0,0,0,0
Región del Maule,Longaví,Leguminosas y Tubérculos,Topinambur,0,0,0,0,0
Región del Maule,Longaví,Leguminosas y Tubérculos,Otras Raíces y Tubérculos,4,32.5,32.5,0,0
Región del Maule,Longaví,Vides para vinificación y uvas pisqueras,Total,5,56.726621573068,54.026621573068,2.7,0
Región del Maule,Longaví,Vides para vinificación y uvas pisqueras,Sin Clasificar,0,0,0,0,0
Región del Maule,Longaví,Vides para vinificación y uvas pisqueras,Tintas,5,31.326621573068,28.626621573068,2.7,0
Región del Maule,Longaví,Vides para vinificación y uvas pisqueras,Blancas,3,25.4,25.4,0,0
Región del Maule,Longaví,Vides para vinificación y uvas pisqueras,Pisqueras,0,0,0,0,0
Región del Maule,Parral,Cereales,Total,665,12910.9115612678,10100.0412410279,2795.3703202399,15.5
Región del Maule,Parral,Cereales,Sin Clasificar,5,15.5,0,0,15.5
Región del Maule,Parral,Cereales,Amaranto,0,0,0,0,0
Región del Maule,Parral,Cereales,Arroz,295,8356.2545743616,8352.2545743616,4,0
Región del Maule,Parral,Cereales,Avena (Grano Seco),233,1158.065303146,146.45,1011.615303146,0
Región del Maule,Parral,Cereales,Cebada Cervecera,3,39,0,39,0
Región del Maule,Parral,Cereales,Centeno,1,10,0,10,0
Región del Maule,Parral,Cereales,Chía,0,0,0,0,0
Región del Maule,Parral,Cereales,Maíz,85,696.73,688.23,8.5,0
Región del Maule,Parral,Cereales,Mijo,0,0,0,0,0
Región del Maule,Parral,Cereales,Quinoa,3,6.999999999999999,6.999999999999999,0,0
Región del Maule,Parral,Cereales,Sorgo,0,0,0,0,0
Región del Maule,Parral,Cereales,Trigo Blanco,299,2266.8616837602,601.3566666663,1665.5050170939,0
Región del Maule,Parral,Cereales,Trigo Candeal,18,261.5,254.75,6.75,0
Región del Maule,Parral,Cereales,Triticale,3,50,0,50,0
Región del Maule,Parral,Cereales,Otros Cereales,1,50,50,0,0
Región del Maule,Parral,Forrajeras,Total,114,789.26775661069,598.90917823719,190.3585783735,0
Región del Maule,Parral,Forrajeras,Sin Clasificar,0,0,0,0,0
Región del Maule,Parral,Forrajeras,Alfalfa,64,233.49371440326,232.99371440326,0.5,0
Región del Maule,Parral,Forrajeras,Arveja Forrajera,0,0,0,0,0
Región del Maule,Parral,Forrajeras,Arvejilla,0,0,0,0,0
Región del Maule,Parral,Forrajeras,Avena (Forrajera) Sola,20,103.158578374,68,35.158578374,0
Región del Maule,Parral,Forrajeras,Avena Asociada,11,109.3182957394,7.8182957394,101.5,0
Región del Maule,Parral,Forrajeras,Ballica Anual,0,0,0,0,0
Región del Maule,Parral,Forrajeras,Ballica Bianual,1,2.5,1.5,1,0
Región del Maule,Parral,Forrajeras,Ballica Perenne o Persistente,6,27.01764705873,23.01764705873,4,0
